request_id,timestamp,endpoint,http_method,user_segment,user_id,param_complexity,param_count,payload_size_kb,is_cached,server_load,downstream_count,downstream_degraded_count,downstream_max_latency_ms,downstream_total_latency_ms,has_downstream_degradation,has_downstream_outage,response_time_ms
req_373722,2026-05-26 15:41:13.826584,/api/orders,PUT,new,user_235,complex,13,73,True,0.89,3,0,38.26511217788183,77.79588309709987,False,False,1071.4561416633296
req_127428,2026-05-26 15:42:26.826584,/api/orders,POST,vip,user_746,medium,4,44,False,0.24,3,0,28.976448714462826,59.691836726697225,False,False,593.8093731191739
req_940734,2026-05-26 15:49:25.826584,/api/products,GET,regular,user_851,medium,6,16,False,0.4,2,1,60.0,91.98197819450549,True,False,509.10696755770294
req_931268,2026-05-26 15:49:26.826584,/api/search,POST,vip,user_344,complex,10,124,True,0.74,2,0,25.665915572309824,45.90555466862784,False,False,1157.1806475191133
req_466892,2026-05-26 15:53:16.826584,/api/orders,DELETE,internal,user_578,simple,1,7,False,0.75,3,1,105.0,135.11516881168046,True,False,694.8807474465217
req_542931,2026-05-26 15:57:01.826584,/api/users,DELETE,bot,user_489,medium,8,45,False,0.42,2,0,23.738762813260323,30.060373650504342,False,False,599.4438036009534
req_937378,2026-05-26 16:01:31.826584,/api/auth/login,DELETE,new,user_606,medium,7,24,False,0.86,2,0,35.82068217297993,61.31575442041621,False,False,859.9794880643694
req_529654,2026-05-26 16:03:22.826584,/api/products,PUT,internal,user_936,complex,15,141,True,0.73,2,0,22.281256262579554,40.157437627733636,False,False,302.7423980847158
req_844873,2026-05-26 16:04:22.826584,/api/auth/login,POST,internal,user_702,medium,5,11,True,0.53,2,0,45.110744182033706,67.67990366994945,False,False,610.1715534251657
req_664099,2026-05-26 16:10:32.826584,/api/users,PUT,regular,user_505,medium,7,33,True,0.33,2,1,15.0,27.893101240613607,True,False,591.4238876672706
req_708392,2026-05-26 16:13:52.826584,/api/search,POST,bot,user_685,simple,2,5,False,0.88,2,0,30.09529584712279,53.425824445069,False,False,865.6658575417998
req_774672,2026-05-26 16:17:21.826584,/api/search,DELETE,new,user_547,simple,3,9,False,0.23,2,0,29.169282256463564,52.91456250339412,False,False,680.9700573592078
req_706926,2026-05-26 16:21:30.826584,/api/users,POST,internal,user_728,medium,6,13,False,0.71,2,0,21.157822415482535,26.206917146788207,False,False,282.67276650629526
req_330777,2026-05-26 16:23:21.826584,/api/payments,POST,regular,user_772,simple,2,6,False,0.4,3,0,91.4360424285601,148.56410020336736,False,False,789.5522291339223
req_615550,2026-05-26 16:23:53.826584,/api/products,GET,internal,user_910,simple,3,3,False,0.2,2,0,27.076674349990668,43.539570204548994,False,False,521.3615157750563
req_834296,2026-05-26 16:25:02.826584,/api/auth/login,DELETE,internal,user_874,complex,13,55,False,0.22,2,0,48.56864400322244,77.70893807768898,False,False,867.819211057363
req_155910,2026-05-26 16:27:16.826584,/api/inventory,POST,internal,user_568,complex,14,125,False,0.48,2,0,25.629208723724577,29.4453356337187,False,False,574.2495684410529
req_851117,2026-05-26 16:31:10.826584,/api/reports,DELETE,bot,user_155,simple,2,6,True,0.73,3,0,53.81213874384817,110.33370729029306,False,False,2011.33299110754
req_682964,2026-05-26 16:34:31.826584,/api/inventory,GET,internal,user_877,simple,3,5,False,0.76,2,0,8.839001728036816,13.65210556987483,False,False,207.84264069557202
req_167416,2026-05-26 16:37:05.826584,/api/search,DELETE,regular,user_259,simple,3,1,False,0.67,2,0,31.88659058084692,50.49949255293163,False,False,621.8192426167967
req_249434,2026-05-26 16:37:52.826584,/api/auth/login,GET,vip,user_655,complex,15,113,False,0.49,2,0,46.28198912019691,71.85323871595693,False,False,1020.6632053551773
req_131996,2026-05-26 16:40:53.826584,/api/users,GET,bot,user_828,complex,9,125,False,0.7,2,0,37.41338881087161,41.70447808588102,False,False,796.7272731629688
req_758749,2026-05-26 16:43:57.826584,/api/orders,POST,new,user_764,simple,1,7,False,0.57,3,0,30.228444466015034,75.71140230870117,False,False,540.1777538864816
req_674307,2026-05-26 16:47:33.826584,/api/payments,POST,regular,user_102,simple,1,10,False,0.64,3,0,113.71018254792759,176.99038078903504,False,False,846.6074857862359
req_888408,2026-05-26 16:48:03.826584,/api/payments,PUT,internal,user_19,complex,14,174,False,0.75,3,1,300.0,369.84078311781326,True,False,6704.496541503488
req_672452,2026-05-26 16:50:18.826584,/api/payments,DELETE,bot,user_773,simple,2,9,True,0.78,3,0,77.74471843357891,138.9181054008,False,False,1059.2869082163083
req_475508,2026-05-26 16:54:11.826584,/api/search,PUT,bot,user_469,medium,7,47,True,0.86,2,0,30.876335089787347,49.65773075328396,False,False,1253.9874274168542
req_627010,2026-05-26 16:56:29.826584,/api/auth/login,GET,new,user_446,medium,8,17,False,0.42,2,1,75.0,131.97240073234394,True,False,1417.404332818434
req_416226,2026-05-26 16:56:57.826584,/api/inventory,POST,regular,user_600,medium,8,21,True,0.57,2,0,17.22176204873649,21.520512504332416,False,False,478.4432863056709
req_219743,2026-05-26 16:59:35.826584,/api/auth/login,POST,internal,user_581,complex,14,164,False,0.65,2,0,44.54706302112626,67.98403277679034,False,False,886.8952734137309
req_117823,2026-05-26 17:01:06.826584,/api/users,GET,bot,user_327,medium,6,49,True,0.53,2,0,29.004328613183713,34.30529400549108,False,False,564.1514437906233
req_125916,2026-05-26 17:05:10.826584,/api/reports,PUT,bot,user_448,medium,4,33,False,0.85,3,0,63.943390520546885,115.56381910751459,False,False,2942.56940477728
req_378476,2026-05-26 17:12:17.826584,/api/inventory,GET,bot,user_100,simple,3,10,True,0.32,2,0,21.547949008124817,25.996308231557265,False,False,475.830652590591
req_948332,2026-05-26 17:13:32.826584,/api/users,GET,regular,user_211,medium,4,35,False,0.65,2,0,20.187064197413523,26.223545138836798,False,False,407.6284544575794
req_190965,2026-05-26 17:14:42.826584,/api/orders,GET,vip,user_274,medium,5,34,False,0.24,3,0,48.72642048699542,75.23181176971481,False,False,633.3946458005846
req_991655,2026-05-26 17:16:05.826584,/api/payments,DELETE,new,user_718,medium,5,27,True,0.56,3,0,76.3798998313811,130.3515035517693,False,False,1212.926778278738
req_867547,2026-05-26 17:17:39.826584,/api/products,GET,bot,user_582,medium,5,41,False,0.66,2,0,34.666937362442376,52.39951919571215,False,False,399.1236795091869
req_110510,2026-05-26 17:18:23.826584,/api/payments,GET,new,user_405,medium,8,29,False,0.34,3,0,108.89203882728815,164.92838862090207,False,False,1214.5449174439714
req_704426,2026-05-26 17:18:55.826584,/api/inventory,DELETE,internal,user_115,medium,4,13,True,0.45,2,0,18.738599363333776,25.335407642837424,False,False,405.78197927794076
req_502708,2026-05-26 17:19:21.826584,/api/orders,GET,new,user_420,medium,8,37,False,0.43,3,1,105.0,148.01112854301792,True,False,1207.2799728030702
req_371158,2026-05-26 17:20:42.826584,/api/inventory,POST,new,user_768,complex,10,175,False,0.65,2,0,19.563134697486575,23.02249372837603,False,False,738.3306293872016
req_169881,2026-05-26 17:26:48.826584,/api/inventory,PUT,internal,user_588,medium,6,32,False,0.22,2,0,23.08462482588976,28.49352398007441,False,False,366.8245374845936
req_750587,2026-05-26 17:30:19.826584,/api/search,DELETE,new,user_665,complex,11,152,False,0.7,2,1,60.0,84.78604121661687,True,False,2200.630697721626
req_250286,2026-05-26 17:30:41.826584,/api/search,GET,vip,user_435,complex,9,152,True,0.58,2,0,26.9690078651951,45.51427770492532,False,False,1135.6451302310809
req_117385,2026-05-26 17:32:11.826584,/api/users,PUT,internal,user_238,complex,13,68,False,0.43,2,0,22.059318844783515,26.42980768732902,False,False,457.4520347507094
req_390491,2026-05-26 17:32:13.826584,/api/auth/login,POST,internal,user_685,simple,1,2,False,0.3,2,0,44.486186200086905,65.24690686569903,False,False,467.58462434234417
req_275297,2026-05-26 17:32:15.826584,/api/products,POST,regular,user_792,medium,8,26,False,0.32,2,0,29.529679801623644,53.20731351663824,False,False,300.8181452536528
req_536388,2026-05-26 17:35:01.826584,/api/orders,DELETE,new,user_662,complex,12,72,False,0.89,3,0,39.64725188267295,85.1666427940187,False,False,1058.605298929499
req_790134,2026-05-26 17:35:17.826584,/api/inventory,GET,new,user_347,medium,6,42,False,0.87,2,1,66.0,71.01578477336065,True,False,827.4344314015589
req_843788,2026-05-26 17:36:00.826584,/api/reports,POST,regular,user_231,simple,2,1,False,0.86,3,0,57.91662693962936,109.0497501441155,False,False,1417.5321464851586
req_555771,2026-05-26 17:38:15.826584,/api/payments,PUT,regular,user_795,simple,2,9,False,0.77,3,1,125.08676721514679,203.96154505087264,True,False,1292.5623301120186
req_442899,2026-05-26 17:39:47.826584,/api/inventory,GET,new,user_975,medium,5,26,False,0.41,2,0,26.514466488636543,31.148281580424328,False,False,500.86524727005445
req_640070,2026-05-26 17:42:57.826584,/api/products,GET,new,user_786,complex,15,72,False,0.88,2,0,27.419222979361233,44.99841154649958,False,False,442.3971381320193
req_936945,2026-05-26 17:43:56.826584,/api/search,GET,new,user_289,medium,8,24,False,0.66,2,0,24.155025158458013,47.745056131734586,False,False,1014.1228416426186
req_412941,2026-05-26 17:44:15.826584,/api/reports,PUT,internal,user_105,simple,1,10,False,0.68,3,2,350.0,600.1999548620641,False,True,4012.50335246943
req_302841,2026-05-26 17:44:33.826584,/api/inventory,GET,regular,user_634,medium,7,24,True,0.77,2,0,21.743893366214447,28.7548342507745,False,False,468.5368456207287
req_880146,2026-05-26 17:45:28.826584,/api/inventory,PUT,bot,user_206,complex,11,134,False,0.73,2,0,19.483777109479522,23.370653858107644,False,False,963.4635560990482
req_162046,2026-05-26 17:46:02.826584,/api/orders,POST,bot,user_737,complex,14,76,False,0.61,3,1,105.0,141.9868660914486,True,False,2113.0715562206237
req_569201,2026-05-26 17:47:23.826584,/api/auth/login,POST,new,user_112,medium,7,13,False,0.49,2,1,75.0,114.67354496108854,True,False,1354.990468548125
req_109886,2026-05-26 17:49:31.826584,/api/reports,DELETE,bot,user_251,complex,10,166,True,0.73,3,0,53.47410477695102,114.24119929377652,False,False,4218.532725013728
req_989522,2026-05-26 17:49:31.826584,/api/products,POST,new,user_523,simple,3,1,True,0.55,2,0,31.191631126168915,53.324677975364416,False,False,269.68017206666036
req_954999,2026-05-26 17:55:42.826584,/api/inventory,DELETE,internal,user_526,medium,5,44,False,0.78,2,0,23.197887577375052,28.8639226634407,False,False,383.3930444393283
req_896674,2026-05-26 17:55:44.826584,/api/products,POST,new,user_432,complex,14,137,False,0.33,2,0,22.064772410296754,37.014969990262095,False,False,416.79615388336805
req_615201,2026-05-26 17:56:51.826584,/api/users,POST,new,user_762,simple,1,7,False,0.29,2,0,10.596382511962785,15.348275908418614,False,False,292.93360014265454
req_250072,2026-05-26 17:57:24.826584,/api/users,GET,bot,user_497,medium,6,26,False,0.21,2,1,75.0,80.27263351431941,True,False,917.0034618599661
req_535719,2026-05-26 18:02:42.826584,/api/users,GET,internal,user_247,simple,1,6,False,0.46,2,0,27.543851833323846,31.91066937509057,False,False,159.88045477605743
req_112653,2026-05-26 18:03:12.826584,/api/payments,PUT,internal,user_370,complex,12,112,False,0.29,3,0,92.30888911540349,147.58404725549124,False,False,752.0462098650282
req_778467,2026-05-26 18:03:40.826584,/api/inventory,POST,internal,user_241,complex,12,157,False,0.69,2,1,66.0,72.02075854356812,True,False,538.7182386548174
req_706618,2026-05-26 18:06:14.826584,/api/inventory,GET,bot,user_216,simple,3,5,True,0.81,2,0,19.800459869484836,23.48170227395163,False,False,223.2128293560255
req_592930,2026-05-26 18:07:52.826584,/api/reports,DELETE,regular,user_988,complex,15,94,True,0.74,3,0,41.58951569601706,97.07177440679283,False,False,1714.7295421857498
req_183283,2026-05-26 18:10:49.826584,/api/auth/login,GET,bot,user_262,simple,2,6,False,0.77,2,1,250.0,282.652679124401,False,True,1652.4887812888294
req_123091,2026-05-26 18:12:20.826584,/api/auth/login,POST,bot,user_472,medium,8,32,False,0.82,2,0,41.09279694679174,69.76859898159691,False,False,650.0366930987481
req_234325,2026-05-26 18:13:54.826584,/api/products,GET,vip,user_892,medium,5,49,True,0.88,2,0,20.32121988651187,37.782037958094904,False,False,171.44328958826023
req_366594,2026-05-26 18:14:30.826584,/api/reports,PUT,bot,user_288,complex,9,167,True,0.45,3,1,60.0,138.64121494343476,True,False,3634.200724829556
req_278365,2026-05-26 18:16:18.826584,/api/reports,DELETE,internal,user_6,simple,1,5,False,0.75,3,1,105.0,172.51024859943857,True,False,1143.060406351915
req_284713,2026-05-26 18:17:51.826584,/api/auth/login,POST,vip,user_346,simple,1,7,False,0.87,2,0,37.49058429126886,62.165510928966,False,False,310.2491468643261
req_429932,2026-05-26 18:17:58.826584,/api/orders,PUT,internal,user_985,simple,1,4,False,0.46,3,0,30.1560577293431,73.00039973852212,False,False,241.9097647628366
req_499656,2026-05-26 18:18:09.826584,/api/products,POST,bot,user_547,simple,2,3,False,0.67,2,0,22.665823157974476,44.113454503418424,False,False,411.71518598269756
req_966579,2026-05-26 18:20:08.826584,/api/payments,POST,vip,user_782,simple,2,2,True,0.76,3,0,63.011839882431886,119.30435714108043,False,False,449.72443507317854
req_431329,2026-05-26 18:21:42.826584,/api/products,DELETE,new,user_620,medium,8,18,False,0.51,2,1,60.0,93.89688190767427,True,False,335.4419208103173
req_917153,2026-05-26 18:22:39.826584,/api/inventory,DELETE,internal,user_410,complex,15,127,False,0.37,2,0,19.599500138707068,25.251873519466844,False,False,311.9943369320582
req_673855,2026-05-26 18:25:44.826584,/api/search,GET,bot,user_210,simple,1,4,False,0.53,2,0,29.724506306905486,51.38357678737245,False,False,481.0183281476746
req_931698,2026-05-26 18:30:33.826584,/api/search,GET,regular,user_874,complex,9,137,False,0.53,2,0,43.992297625584655,64.92021894185669,False,False,766.6715658545993
req_384878,2026-05-26 18:33:30.826584,/api/products,DELETE,regular,user_185,complex,15,117,False,0.54,2,0,31.591968329999396,54.57754782408821,False,False,245.76964468977096
req_208030,2026-05-26 18:35:16.826584,/api/products,POST,vip,user_839,complex,13,184,True,0.72,2,0,25.41227664066563,36.08617850475135,False,False,219.99815520001022
req_226035,2026-05-26 18:35:27.826584,/api/auth/login,GET,vip,user_280,medium,5,41,False,0.52,2,0,55.948499190715424,79.50876827538684,False,False,447.5884388002815
req_503391,2026-05-26 18:36:32.826584,/api/users,PUT,internal,user_128,complex,11,84,True,0.29,2,1,50.0,76.15716885164784,False,True,775.911884891281
req_526857,2026-05-26 18:36:42.826584,/api/inventory,DELETE,new,user_921,simple,2,3,True,0.58,2,0,23.073055714149426,29.03256557391047,False,False,226.33985957825288
req_610239,2026-05-26 18:42:23.826584,/api/reports,POST,regular,user_956,simple,1,7,False,0.41,3,1,60.0,138.14044949332606,True,False,1288.0932725478465
req_277946,2026-05-26 18:44:05.826584,/api/products,PUT,internal,user_740,complex,11,91,False,0.52,2,0,33.961273916695774,50.69331099756242,False,False,194.3234173981672
req_788519,2026-05-26 18:44:37.826584,/api/inventory,DELETE,bot,user_406,simple,2,4,True,0.35,2,0,18.326641343776124,21.97938581200981,False,False,228.8237530207134
req_153136,2026-05-26 18:48:09.826584,/api/products,PUT,vip,user_581,complex,15,196,False,0.85,2,0,25.237011879551265,43.60973988969059,False,False,219.964899039513
req_314162,2026-05-26 18:48:17.826584,/api/inventory,POST,new,user_776,simple,1,10,False,0.69,2,0,16.13958231427922,22.447546506828566,False,False,213.5403206694647
req_626150,2026-05-26 18:48:23.826584,/api/auth/login,PUT,regular,user_769,simple,2,4,False,0.25,2,0,36.108865849673066,42.83343327415254,False,False,285.1516534339041
req_764252,2026-05-26 18:51:23.826584,/api/inventory,PUT,regular,user_268,medium,4,22,True,0.47,2,1,26.487471291437092,41.48747129143709,True,False,465.941459650994
req_177242,2026-05-26 18:52:17.826584,/api/products,GET,vip,user_426,medium,8,18,False,0.71,2,0,30.65705257712913,50.88559961946284,False,False,180.91151539223188
req_726061,2026-05-26 18:53:07.826584,/api/inventory,PUT,internal,user_304,medium,6,38,False,0.53,2,1,15.361436981911133,30.361436981911133,True,False,355.38695004508895
req_637756,2026-05-26 18:53:27.826584,/api/orders,POST,bot,user_909,complex,15,84,False,0.43,3,1,45.0,113.0202443681279,True,False,1218.1000655891733
req_935976,2026-05-26 18:55:48.826584,/api/search,DELETE,new,user_154,complex,14,185,False,0.78,2,0,32.65368982998186,49.19249272944245,False,False,771.3528549383199
req_252334,2026-05-26 18:56:37.826584,/api/orders,GET,regular,user_290,complex,14,109,True,0.46,3,0,37.66051898349757,78.25076271345678,False,False,607.1552313490017
req_790172,2026-05-26 19:00:11.826584,/api/payments,PUT,regular,user_921,medium,7,39,False,0.27,3,0,116.91605745125857,183.35622827959602,False,False,714.1328336389037
req_110654,2026-05-26 19:00:44.826584,/api/reports,PUT,regular,user_44,complex,11,200,False,0.6,3,1,150.0,219.04756020075277,True,False,2690.0097983440232
req_737512,2026-05-26 19:05:30.826584,/api/inventory,DELETE,bot,user_479,medium,7,19,False,0.51,2,0,21.579937863823126,25.66217982162646,False,False,375.2564996882577
req_503187,2026-05-26 19:05:47.826584,/api/payments,GET,vip,user_965,medium,5,22,False,0.68,3,1,300.0,346.3884850696444,True,False,1239.6740786714688
req_937115,2026-05-26 19:08:19.826584,/api/search,DELETE,regular,user_19,medium,4,30,False,0.66,2,0,38.95565968478421,62.59121583026136,False,False,520.6624008336572
req_602471,2026-05-26 19:08:26.826584,/api/inventory,POST,new,user_519,complex,10,169,False,0.53,2,0,20.452725389223435,24.68397150998551,False,False,429.2736142375652
req_100903,2026-05-26 19:09:14.826584,/api/orders,POST,vip,user_693,medium,4,31,False,0.8,3,0,32.86303339135917,70.48471297924682,False,False,373.9592688015091
req_706266,2026-05-26 19:10:06.826584,/api/inventory,PUT,internal,user_639,complex,11,192,False,0.63,2,0,15.533512222586072,18.80319961618214,False,False,309.151063367059
